month,pokemon,usage,raw_count,real_usage,total_battles,usage_pct
2021-01,Xurkitree,0.0007596,20558.0,0.0113947196742655,1804169,0.07596
2021-01,Zapdos,0.1341899,381304.0,0.2113460546101834,1804169,13.41899
2021-01,Zapdos-Galar,0.0250338,222171.0,0.1231431201844173,1804169,2.50338
2021-01,Zarude,0.0213649,41520.0,0.0230133651559249,1804169,2.13649
2021-01,Zeraora,0.0246255,121506.0,0.0673473493891093,1804169,2.4625500000000002
2021-01,Zoroark,0.0008704,29419.0,0.0163061220983178,1804169,0.08704
2021-01,Zygarde-10%,0.001607,11300.0,0.0062632713454227,1804169,0.16069999999999998
2021-01,aromatisse,0.0,0.0,0.0,1804169,0.0
2021-01,dialga,0.0,0.0,0.0,1804169,0.0
2021-01,dracovish,0.0,0.0,0.0,1804169,0.0
2021-01,eternatus,0.0,0.0,0.0,1804169,0.0
2021-01,garbodor,0.0,0.0,0.0,1804169,0.0
2021-01,genesect,0.0,0.0,0.0,1804169,0.0
2021-01,giratina,0.0,0.0,0.0,1804169,0.0
2021-01,glalie,0.0,0.0,0.0,1804169,0.0
2021-01,gourgeist,0.0,0.0,0.0,1804169,0.0
2021-01,groudon,0.0,0.0,0.0,1804169,0.0
2021-01,heatmor,0.0,0.0,0.0,1804169,0.0
2021-01,ho-oh,0.0,0.0,0.0,1804169,0.0
2021-01,kyogre,0.0,0.0,0.0,1804169,0.0
2021-01,landorus,0.0,0.0,0.0,1804169,0.0
2021-01,lugia,0.0,0.0,0.0,1804169,0.0
2021-01,lunala,0.0,0.0,0.0,1804169,0.0
2021-01,lunatone,0.0,0.0,0.0,1804169,0.0
2021-01,marshadow,0.0,0.0,0.0,1804169,0.0
2021-01,mewtwo,0.0,0.0,0.0,1804169,0.0
2021-01,mr-rime,0.0,0.0,0.0,1804169,0.0
2021-01,musharna,0.0,0.0,0.0,1804169,0.0
2021-01,naganadel,0.0,0.0,0.0,1804169,0.0
2021-01,oranguru,0.0,0.0,0.0,1804169,0.0
2021-01,palkia,0.0,0.0,0.0,1804169,0.0
2021-01,passimian,0.0,0.0,0.0,1804169,0.0
2021-01,pheromosa,0.0,0.0,0.0,1804169,0.0
2021-01,pinsir,0.0,0.0,0.0,1804169,0.0
2021-01,raichu,0.0,0.0,0.0,1804169,0.0
2021-01,rayquaza,0.0,0.0,0.0,1804169,0.0
2021-01,reshiram,0.0,0.0,0.0,1804169,0.0
2021-01,rotom,0.0,0.0,0.0,1804169,0.0
2021-01,seaking,0.0,0.0,0.0,1804169,0.0
2021-01,sirfetchd,0.0,0.0,0.0,1804169,0.0
2021-01,skuntank,0.0,0.0,0.0,1804169,0.0
2021-01,solgaleo,0.0,0.0,0.0,1804169,0.0
2021-01,solrock,0.0,0.0,0.0,1804169,0.0
2021-01,sudowoodo,0.0,0.0,0.0,1804169,0.0
2021-01,throh,0.0,0.0,0.0,1804169,0.0
2021-01,whiscash,0.0,0.0,0.0,1804169,0.0
2021-01,wobbuffet,0.0,0.0,0.0,1804169,0.0
2021-01,xerneas,0.0,0.0,0.0,1804169,0.0
2021-01,yveltal,0.0,0.0,0.0,1804169,0.0
2021-01,zacian,0.0,0.0,0.0,1804169,0.0
2021-01,zamazenta,0.0,0.0,0.0,1804169,0.0
2021-01,zekrom,0.0,0.0,0.0,1804169,0.0
2021-01,zygarde,0.0,0.0,0.0,1804169,0.0
2021-02,Absol,0.0002345,8504.0,0.005726198299917,1485104,0.023450000000000002
2021-02,Accelgor,0.0003109,10396.0,0.0070001831521563,1485104,0.031090000000000003
2021-02,Aegislash,0.0376486,116523.0,0.0784611717428543,1485104,3.7648599999999997
2021-02,Aerodactyl,0.000682,14434.0,0.0097191846496945,1485104,0.0682
2021-02,Aggron,0.0022934,17899.0,0.0120523545825746,1485104,0.22934000000000002
2021-02,Alakazam,0.0048118,59180.0,0.0398490610758573,1485104,0.48118
2021-02,Alcremie,0.0002215,3643.0,0.002453026858725,1485104,0.02215
2021-02,Amoonguss,0.0156312,41039.0,0.0276337549424148,1485104,1.56312
2021-02,Araquanid,0.0005343,20484.0,0.01379297342139,1485104,0.053430000000000005
2021-02,Arcanine,0.000522,29993.0,0.0201958920048696,1485104,0.0522
2021-02,Archeops,0.0001682,6459.0,0.0043491903597323,1485104,0.016819999999999998
2021-02,Arctovish,0.0006004,8929.0,0.0060123735442096,1485104,0.060039999999999996
2021-02,Arctozolt,0.0056476,20475.0,0.0137869132397461,1485104,0.56476
2021-02,Articuno-Galar,0.000475,10998.0,0.0074055419687779,1485104,0.0475
2021-02,Audino,0.002563,4675.0,0.0031479276872192,1485104,0.25630000000000003
2021-02,Aurorus,0.0010368,6297.0,0.0042401070901431,1485104,0.10368000000000001
2021-02,Avalugg,0.000203,7224.0,0.0048643057994591,1485104,0.0203
2021-02,Azelf,0.0018759,30387.0,0.0204611932901668,1485104,0.18759
2021-02,Azumarill,0.0184355,98998.0,0.0666606513752572,1485104,1.84355
2021-02,Barbaracle,0.0002149,4796.0,0.0032294034626531,1485104,0.02149
2021-02,Barraskewda,0.0196475,170224.0,0.1146209289046423,1485104,1.9647499999999998
2021-02,Bewear,0.0001292,8324.0,0.0056049946670401,1485104,0.01292
2021-02,Bisharp,0.0451144,89967.0,0.0605795957724172,1485104,4.51144
2021-02,Blacephalon,0.0175026,93251.0,0.0627908887189045,1485104,1.75026
